OWNER,NAME,TYPE,LINE,POSITION,TEXT
SYSTEM,TRG_RHH_CREDITOS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_CREDITOS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_CREDITOS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_CTABANEM,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_CTABANEM,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_CTABANEM,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_CTABANEM,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_CTABANEM,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_CTABANEM,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_DEPARTAM,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_DEPARTAM,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_DEPARTAM,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_DEPARTAM,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_DEPARTAM,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_DEPARTAM,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_GASTPERS,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_GASTPERS,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_GASTPERS,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_GASTPERS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_GASTPERS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_GASTPERS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_IMPUESTOS,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_IMPUESTOS,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_IMPUESTOS,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_IMPUESTOS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_IMPUESTOS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_IMPUESTOS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_PERIODOS,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_PERIODOS,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_PERIODOS,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_PERIODOS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_PERIODOS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_PERIODOS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_PROVICION,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_PROVICION,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_PROVICION,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_PROVICION,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_PROVICION,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_PROVICION,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_REGASIST,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_REGASIST,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_REGASIST,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_REGASIST,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_REGASIST,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_REGASIST,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_REMUNERA,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_REMUNERA,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_REMUNERA,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_REMUNERA,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_REMUNERA,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_REMUNERA,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_RESPINEG,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_RESPINEG,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_RESPINEG,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_RESPINEG,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_RESPINEG,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_RESPINEG,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_ROLPAG,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_ROLPAG,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_ROLPAG,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_ROLPAG,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_ROLPAG,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_ROLPAG,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALABASIC,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALABASIC,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALABASIC,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALABASIC,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALABASIC,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALABASIC,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALARIOS,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALARIOS,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALARIOS,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALARIOS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALARIOS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALARIOS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALARIOS_FECHINGR,TRIGGER,4,30,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALARIOS_FECHINGR,TRIGGER,4,23,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_SALARIOS_FECHINGR,TRIGGER,13,29,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_SALARIOS_FECHINGR,TRIGGER,13,22,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_VENCIMIEN,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_VENCIMIEN,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_VENCIMIEN,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_VENCIMIEN,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_RHH_VENCIMIEN,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_RHH_VENCIMIEN,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRGROL,TRIGGER,9,11,PLS-00201: el identificador 'INIAPLI' se debe declarar
SYSTEM,TRGROL,TRIGGER,9,11,PL/SQL: Statement ignored
SYSTEM,TRGROL,TRIGGER,11,11,PLS-00201: el identificador 'INIAPLI' se debe declarar
SYSTEM,TRGROL,TRIGGER,11,11,PL/SQL: Statement ignored
SYSTEM,TRGSALE,TRIGGER,4,12,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRGSALE,TRIGGER,4,1,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_ACCEFORM,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_ACCEFORM,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_ACCEFORM,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_ACCEFORM,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_ACCEFORM,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_ACCEFORM,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_APLICACION,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_APLICACION,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_APLICACION,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_APLICACION,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_APLICACION,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_APLICACION,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_IMPRESORAS,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_IMPRESORAS,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_IMPRESORAS,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_IMPRESORAS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_IMPRESORAS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_IMPRESORAS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_MENSAJE,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_MENSAJE,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_MENSAJE,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_MENSAJE,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_MENSAJE,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_MENSAJE,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_USUARIO,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_USUARIO,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_USUARIO,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_USUARIO,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_SEG_USUARIO,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_SEG_USUARIO,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_ALCANCE,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_ALCANCE,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_ALCANCE,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_ALCANCE,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_ALCANCE,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_ALCANCE,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_DETAFLET,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_DETAFLET,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_DETAFLET,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_DETAFLET,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_DETAFLET,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_DETAFLET,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_DETARTPR,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_DETARTPR,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_DETARTPR,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_DETARTPR,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_DETARTPR,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_DETARTPR,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,119,PLS-00049: la variable de enlace 'NEW.ANO' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,128,PLS-00049: la variable de enlace 'OLD.ANO' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,142,PLS-00049: la variable de enlace 'NEW.ANO' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,152,PLS-00049: la variable de enlace 'OLD.ANO' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,168,PLS-00049: la variable de enlace 'NEW.CARGUERA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,182,PLS-00049: la variable de enlace 'OLD.CARGUERA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,201,PLS-00049: la variable de enlace 'NEW.CARGUERA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,216,PLS-00049: la variable de enlace 'OLD.CARGUERA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1255,PLS-00049: la variable de enlace 'NEW.GUIAHIJA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1269,PLS-00049: la variable de enlace 'OLD.GUIAHIJA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1288,PLS-00049: la variable de enlace 'NEW.GUIAHIJA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1303,PLS-00049: la variable de enlace 'OLD.GUIAHIJA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1324,PLS-00049: la variable de enlace 'NEW.GUIAMADR' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1338,PLS-00049: la variable de enlace 'OLD.GUIAMADR' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1357,PLS-00049: la variable de enlace 'NEW.GUIAMADR' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1372,PLS-00049: la variable de enlace 'OLD.GUIAMADR' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1555,PLS-00049: la variable de enlace 'NEW.MONE_MONEDA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1572,PLS-00049: la variable de enlace 'OLD.MONE_MONEDA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1594,PLS-00049: la variable de enlace 'NEW.MONE_MONEDA' es err�nea
SYSTEM,TRG_VEN_EXPORTAC,TRIGGER,5,1612,PLS-00049: la variable de enlace 'OLD.MONE_MONEDA' es err�nea
SYSTEM,TRG_VEN_FLUJSERV,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_FLUJSERV,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_FLUJSERV,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_FLUJSERV,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_FLUJSERV,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_FLUJSERV,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_NOTADEBI,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_NOTADEBI,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_NOTADEBI,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_NOTADEBI,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_NOTADEBI,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_NOTADEBI,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_PRESUVEN,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_PRESUVEN,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_PRESUVEN,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_PRESUVEN,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_PRESUVEN,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_PRESUVEN,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_RANGCOMI,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_RANGCOMI,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_RANGCOMI,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_RANGCOMI,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_RANGCOMI,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_RANGCOMI,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_TIPOLISTA,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_TIPOLISTA,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_TIPOLISTA,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_TIPOLISTA,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_TIPOLISTA,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_TIPOLISTA,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_VENTPERD,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_VENTPERD,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_VENTPERD,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_VENTPERD,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_VENTPERD,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_VENTPERD,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_ZONAS,TRIGGER,4,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_ZONAS,TRIGGER,4,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_ZONAS,TRIGGER,13,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_ZONAS,TRIGGER,13,24,PL/SQL: SQL Statement ignored
SYSTEM,TRG_VEN_ZONAS,TRIGGER,22,36,PL/SQL: ORA-00942: la tabla o vista no existe
SYSTEM,TRG_VEN_ZONAS,TRIGGER,22,24,PL/SQL: SQL Statement ignored
SYSTEM,VW_AFJ_ACTIVOFIJO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_AFJ_CABECERA_AMORTIZACION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_AFJ_CABECERA_MEMORANDO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_AFJ_DEPRECIACION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_AFJ_DETALLE_MEMORANDO,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_AFJ_ACTIVOFIJO"" tiene errores"
SYSTEM,VW_AFJ_DETALLE_POLIZA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_ALM_CONMOVIARTI,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_ALM_CONMOVILOTE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_ALM_DIARGENE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_ALM_EXISLOTE,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_ALM_CONMOVILOTE"" tiene errores"
SYSTEM,VW_ALM_STOCK_LOTES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_ARTICULOS_DIFERIDOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_BAN_TRANSACCIONBANCARIA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CABECERA_DIARIO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CABECERA_FACTURACOMPRAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CABECERA_FACTURAVENTAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CABECERA_RETENCION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CABECERA_TRANSFERENCIAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CAJ_CHEQUES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CAJ_REPOSICIONCAJACHICA,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_CABECERA_FACTURACOMPRAS"" tiene errores"
SYSTEM,VW_CAJ_RESPONSABLECAJA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CAJ_TRANSACCIONCAJA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CLIENTE_NP_WEB,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CLI_RUTEROVISITA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CNT_CUENTA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CNT_DETALLE_MAYORGENERAL,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CNT_MAYOGENE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_CNT_MAYOR_GENERAL,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_CABECERA_ANTICIPO,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_COM_DETALLE_ANTICIPO"" tiene errores"
SYSTEM,VW_COM_CABECERA_NOTASCREDITO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_CABECERA_OTRASCUENTAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_CABECERA_PLANPAGO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_CABECERA_PROVEEDOR,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_COMPRAS_R,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_DETALLE_ANTICIPO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_DETALLECOMPRAXML,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_DETALLE_PLANPAGO,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_COM_CABECERA_NOTASCREDITO"" tiene errores"
SYSTEM,VW_COM_FACTURACOMPRASXML,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COM_RETENCION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_COSTO_PROCESO_ART,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DESCUENTO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DETALLE_DIARIO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DETALLE_FACTURACOMPRA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DETALLE_FACTURAVENTAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DETALLE_MOVIMIENTO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DETALLE_RETENCION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DETALLE_TRANSFERECIA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DEVOLUCION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DWH_ARTICULO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DWH_CLIENTES,VIEW,0,0,ORA-00942: la tabla o vista no existe
