CHILD_OWNER,CHILD_TABLE,FK_NAME,POSITION,CHILD_COLUMN,PARENT_OWNER,PARENT_TABLE,PARENT_COLUMN,DELETE_RULE,STATUS
SYSTEM,ALM_DTEGUIRM,DTGR_DRCC_FK,1,DRCC_TIPODIRE,SYSTEM,CLI_DIRECCION,TIPODIRE,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_DRCC_FK,2,DRCC_COMPANIA,SYSTEM,CLI_DIRECCION,CLTE_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_DRCC_FK,3,DRCC_IDCLIENTE,SYSTEM,CLI_DIRECCION,CLTE_IDCLIENTE,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_ENSA_FK,1,ENSA_COMPANIA,SYSTEM,ALM_ENTRASALI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_ENSA_FK,2,ENSA_OFICINA,SYSTEM,ALM_ENTRASALI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_ENSA_FK,3,ENSA_TIPODOCU,SYSTEM,ALM_ENTRASALI,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_ENSA_FK,4,ENSA_NUMERO,SYSTEM,ALM_ENTRASALI,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_GURM_FK,1,GURM_COMPANIA,SYSTEM,ALM_GUIAREMI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_GURM_FK,2,GURM_OFICINA,SYSTEM,ALM_GUIAREMI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_GURM_FK,3,GURM_SERIE,SYSTEM,ALM_GUIAREMI,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_GURM_FK,4,GURM_NUMEGUIA,SYSTEM,ALM_GUIAREMI,NUMEGUIA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_VHCL_FK,1,VHCL_VHCL_ID,SYSTEM,CLI_VEHICULO,VHCL_ID,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_CPRE_FK,1,CPRE_COMPANIA,SYSTEM,ALM_CAMBPRES,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_CPRE_FK,2,CPRE_OFICINA,SYSTEM,ALM_CAMBPRES,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_CPRE_FK,3,CPRE_NUMERO,SYSTEM,ALM_CAMBPRES,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_DCAM_FK,1,DCAM_ID,SYSTEM,ALM_DECAMPRES,DCAM_ID,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_ENSA_FK,1,ENSA_COMPANIA,SYSTEM,ALM_ENTRASALI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_ENSA_FK,2,ENSA_OFICINA,SYSTEM,ALM_ENTRASALI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_ENSA_FK,3,ENSA_TIPODOCU,SYSTEM,ALM_ENTRASALI,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_ENSA_FK,4,ENSA_NUMERO,SYSTEM,ALM_ENTRASALI,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_INCN_FK,1,INCN_COMPANIA,SYSTEM,CNT_INTECONT,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_INCN_FK,2,INCN_PRODUCTO,SYSTEM,CNT_INTECONT,PRDT_PRODUCTO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_INCN_FK,3,INCN_TIPODOCU,SYSTEM,CNT_INTECONT,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_INCN_FK,4,INCN_CODITRAN,SYSTEM,CNT_INTECONT,CODITRAN,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_LTPR_FK,1,LTPR_CODIGO,SYSTEM,CST_LOTEPRO,CODIGO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_OPRD_FK,1,OPRD_NUMERO,SYSTEM,CST_ORDEPROD,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_OPRD_FK,2,OPRD_COMPANIA,SYSTEM,CST_ORDEPROD,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_OPRD_FK,3,OPRD_OFICINA,SYSTEM,CST_ORDEPROD,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_OTRC_FK,1,OTRC_OTRC_ID,SYSTEM,COB_OTRODEBI,OTRC_ID,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_TPDC_FK,1,TPDC_TIPODOCU,SYSTEM,GEN_TIPODOCU,TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_ENTRASALI,ENSA_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
SYSTEM,ALM_ESPECIFICAC,EPCF_LNEA_FK,1,LNEA_CODLINEA,SYSTEM,ALM_LINEAS,CODLINEA,NO ACTION,ENABLED
SYSTEM,ALM_ESPECIFICAC,EPCF_LNEA_FK,2,LNEA_COMPANIA,SYSTEM,ALM_LINEAS,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_ESPECTALL,SPTL_DPRF_FK,1,DPRF_DPRF_ID,SYSTEM,VEN_DETAPROF,DPRF_ID,CASCADE,ENABLED
SYSTEM,ALM_ESPECTALL,SPTL_DTMV_FK,1,DTMV_DTMV_ID,SYSTEM,ALM_DETAMOVI,DTMV_ID,CASCADE,ENABLED
SYSTEM,ALM_ESPECTALL,SPTL_DTNP_FK,1,DTNP_DTNP_ID,SYSTEM,IMP_DENOTAPEDI,DTNP_ID,CASCADE,ENABLED
SYSTEM,ALM_ESPECTALL,SPTL_TLLA_FK,1,TLLA_ID_TLLA,SYSTEM,ALM_TALLAS,ID_TLLA,CASCADE,ENABLED
SYSTEM,ALM_GRUPARTI,GRAR_CINV_FK,1,CINV_COMPANIA,SYSTEM,ALM_CLASINVE,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_GRUPARTI,GRAR_CINV_FK,2,CINV_CLASE,SYSTEM,ALM_CLASINVE,CLASE,NO ACTION,ENABLED
SYSTEM,ALM_GUIAREMI,GURM_CDT_FK,1,CDT_CDT_ID,SYSTEM,CLI_CONDUCTR,CDT_ID,NO ACTION,ENABLED
SYSTEM,ALM_GUIAREMI,GURM_DSPO_FK,1,DSPO_NUMERO,SYSTEM,ALM_DESPACHOS,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_GUIAREMI,GURM_DTFL_FK,1,DTFL_DTFL_ID,SYSTEM,VEN_DETAFLET,DTFL_ID,NO ACTION,ENABLED
SYSTEM,ALM_GUIAREMI,GURM_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_GUIAREMI,GURM_VHCL_FK,1,VHCL_VHCL_ID,SYSTEM,CLI_VEHICULO,VHCL_ID,NO ACTION,ENABLED
SYSTEM,ALM_HISTARTI,HSAR_SECC_FK,1,SECC_COMPANIA,SYSTEM,ALM_SECCFISC,BDGA_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_HISTARTI,HSAR_SECC_FK,2,SECC_OFICINA,SYSTEM,ALM_SECCFISC,BDGA_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_HISTARTI,HSAR_SECC_FK,3,SECC_CODIBODE,SYSTEM,ALM_SECCFISC,BDGA_CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_HISTARTI,HSAR_SECC_FK,4,SECC_CODISECC,SYSTEM,ALM_SECCFISC,CODISECC,NO ACTION,ENABLED
SYSTEM,ALM_IMPUESTO,IMTO_TPIM_FK,1,TPIM_TIPOIMPU,SYSTEM,CNT_TIPOIMPU,TIPOIMPU,NO ACTION,ENABLED
SYSTEM,ALM_LOTE,LOTE_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_PARACOMP,PACO_LICP_FK,1,LICP_CODIGO,SYSTEM,ALM_LINECOMP,CODIGO,NO ACTION,ENABLED
SYSTEM,ALM_PARACOMP,PACO_ROTA_FK,1,ROTA_TIPO,SYSTEM,ALM_ROTACION,TIPO,NO ACTION,ENABLED
SYSTEM,ALM_PROYPROD,PRPD_BDGA_FK,1,BDGA_CODIBODE,SYSTEM,ALM_BODEGAS,CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_PROYPROD,PRPD_BDGA_FK,2,BDGA_OFCN_COMPANIA,SYSTEM,ALM_BODEGAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_PROYPROD,PRPD_BDGA_FK,3,BDGA_OFCN_OFICINA,SYSTEM,ALM_BODEGAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_BDGA_FK,1,BDGA_CODIBODE,SYSTEM,ALM_BODEGAS,CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_BDGA_FK,2,BDGA_COMPANIA,SYSTEM,ALM_BODEGAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_BDGA_FK,3,BDGA_OFICINA,SYSTEM,ALM_BODEGAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_MONE_FK,1,MONE_MONEDA,SYSTEM,GEN_MONEDA,MONEDA,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_REQU_FK,1,REQU_NUMERO,SYSTEM,ALM_REQUERIM,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_REQU_FK,2,REQU_COMPANIA,SYSTEM,ALM_REQUERIM,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_REQU_FK,3,REQU_OFICINA,SYSTEM,ALM_REQUERIM,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_REQU_FK,4,REQU_TIPODOCU,SYSTEM,ALM_REQUERIM,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_REQUERIM,REQU_TPDC_FK,1,TPDC_TIPODOCU,SYSTEM,GEN_TIPODOCU,TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_SECCFISC,SECC_BDGA_FK,1,BDGA_CODIBODE,SYSTEM,ALM_BODEGAS,CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_SECCFISC,SECC_BDGA_FK,2,BDGA_COMPANIA,SYSTEM,ALM_BODEGAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_SECCFISC,SECC_BDGA_FK,3,BDGA_OFICINA,SYSTEM,ALM_BODEGAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_SUBGARTI,SGRP_GRAR_FK,1,GRAR_COMPANIA,SYSTEM,ALM_GRUPARTI,CINV_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_SUBGARTI,SGRP_GRAR_FK,2,GRAR_CLASE,SYSTEM,ALM_GRUPARTI,CINV_CLASE,NO ACTION,ENABLED
SYSTEM,ALM_SUBGARTI,SGRP_GRAR_FK,3,GRAR_CODIGRUP,SYSTEM,ALM_GRUPARTI,CODIGRUP,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETALOTE,TDLT_DPR_FK,1,DPR_DPR_ID,SYSTEM,VEN_DETAPROD,DPR_ID,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETALOTE,TDLT_DXML_FK,1,DXML_DXML_ID,SYSTEM,ALM_TMPDETAMOVI,DXML_ID,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETALOTE,TDLT_LOTE_FK,1,LOTE_COMPANIA,SYSTEM,ALM_LOTE,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETALOTE,TDLT_LOTE_FK,2,LOTE_NUMELOTE,SYSTEM,ALM_LOTE,NUMELOTE,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETALOTE,TDLT_LOTE_FK,3,LOTE_ALCANCE,SYSTEM,ALM_LOTE,ALCANCE,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETAMOVI,DXML_CXML_FK,1,CMPR_SERIE,SYSTEM,COM_TMPCOMPRAS,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETAMOVI,DXML_CXML_FK,2,CMPR_NUMERO,SYSTEM,COM_TMPCOMPRAS,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETAMOVI,DXML_CXML_FK,3,CMPR_CEDURUC,SYSTEM,COM_TMPCOMPRAS,PROV_CEDURUC,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETAMOVI,DXML_CXML_FK,4,CMPR_ALCANCE,SYSTEM,COM_TMPCOMPRAS,ALCANCE,NO ACTION,ENABLED
SYSTEM,ALM_TMPDETAMOVI,DXML_CXML_FK,5,CMPR_COMPANIA,SYSTEM,COM_TMPCOMPRAS,PROV_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_TOMAFISC,ATFS_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_TOMAFISC,ATFS_TPDC_FK,1,TPDC_TIPODOCU,SYSTEM,GEN_TIPODOCU,TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_TRANPROC,TRPR_DTMV_FK,1,DTMV_DTMV_ID,SYSTEM,ALM_DETAMOVI,DTMV_ID,NO ACTION,ENABLED
SYSTEM,ALM_TRANPROC,TRPR_ENSA_FK,1,ENSA_COMPANIA,SYSTEM,ALM_ENTRASALI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_TRANPROC,TRPR_ENSA_FK,2,ENSA_OFICINA,SYSTEM,ALM_ENTRASALI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_TRANPROC,TRPR_ENSA_FK,3,ENSA_TIPODOCU,SYSTEM,ALM_ENTRASALI,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_TRANPROC,TRPR_ENSA_FK,4,ENSA_NUMERO,SYSTEM,ALM_ENTRASALI,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_UBICACION,UBCN_SECC_FK,1,SECC_COMPANIA,SYSTEM,ALM_SECCFISC,BDGA_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_UBICACION,UBCN_SECC_FK,2,SECC_OFICINA,SYSTEM,ALM_SECCFISC,BDGA_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_UBICACION,UBCN_SECC_FK,3,SECC_CODIBODE,SYSTEM,ALM_SECCFISC,BDGA_CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_UBICACION,UBCN_SECC_FK,4,SECC_CODISECC,SYSTEM,ALM_SECCFISC,CODISECC,NO ACTION,ENABLED
SYSTEM,ALM_UNIDMEDI,UMED_TPMD_FK,1,TPMD_TIPOMEDI,SYSTEM,ALM_TIPOMEDI,TIPOMEDI,NO ACTION,ENABLED
SYSTEM,ALM_VRFCEXIS,VEXI_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,AQ$_INTERNET_AGENT_PRIVS,AGENT_MUST_BE_CREATED,1,AGENT_NAME,SYSTEM,AQ$_INTERNET_AGENTS,AGENT_NAME,CASCADE,ENABLED
SYSTEM,BAN_ARCHIVOS,BNAR_BNTA_FK,1,BNTA_TIPO,SYSTEM,BAN_TIPOARCH,TIPO,NO ACTION,ENABLED
SYSTEM,BAN_ARCHIVOS,BNAR_CBAN_FK,1,CBAN_COMPANIA,SYSTEM,BAN_CTABANCARIA,CTAS_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_ARCHIVOS,BNAR_CBAN_FK,2,CBAN_CATALOGO,SYSTEM,BAN_CTABANCARIA,CTAS_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_ARCHIVOS,BNAR_CBAN_FK,3,CBAN_CODIGO,SYSTEM,BAN_CTABANCARIA,CTAS_CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_ARCHIVOS,BNAR_TACR_FK,1,TACR_CODITARJ,SYSTEM,CLI_TARJCRED,CODITARJ,NO ACTION,ENABLED
SYSTEM,BAN_CTABANCARIA,CBAN_BANC_FK,1,BANC_IDBANCO,SYSTEM,GEN_BANCOS,IDBANCO,NO ACTION,ENABLED
SYSTEM,BAN_CTABANCARIA,CBAN_CTAS_FK,1,CTAS_COMPANIA,SYSTEM,CNT_CUENTAS,CTLG_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_CTABANCARIA,CBAN_CTAS_FK,2,CTAS_CATALOGO,SYSTEM,CNT_CUENTAS,CTLG_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_CTABANCARIA,CBAN_CTAS_FK,3,CTAS_CODIGO,SYSTEM,CNT_CUENTAS,CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_CHQE_FK,1,CHQE_CHQE_ID,SYSTEM,CAJ_CHEQUES,CHQE_ID,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_MTPR_FK,1,MTPR_MOTIPRO,SYSTEM,BAN_MOTIPROT,MOTIPRO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_TBAN_FK,1,TBAN_COMPANIA,SYSTEM,BAN_TRANSBANCA,CBAN_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_TBAN_FK,2,TBAN_CATALOGO,SYSTEM,BAN_TRANSBANCA,CBAN_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_TBAN_FK,3,TBAN_CODIGO,SYSTEM,BAN_TRANSBANCA,CBAN_CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_TBAN_FK,4,TBAN_TIPODOCU,SYSTEM,BAN_TRANSBANCA,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,BAN_DEPOPROT,DPPR_TBAN_FK,5,TBAN_NUMERO,SYSTEM,BAN_TRANSBANCA,NUMERO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_CHQE_FK,1,CHQE_CHQE_ID,SYSTEM,CAJ_CHEQUES,CHQE_ID,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_TBAN_FK,1,TBAN_COMPANIA,SYSTEM,BAN_TRANSBANCA,CBAN_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_TBAN_FK,2,TBAN_CATALOGO,SYSTEM,BAN_TRANSBANCA,CBAN_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_TBAN_FK,3,TBAN_CODIGO,SYSTEM,BAN_TRANSBANCA,CBAN_CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_TBAN_FK,4,TBAN_TIPODOCU,SYSTEM,BAN_TRANSBANCA,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,BAN_DEPOTRAN,DTRA_TBAN_FK,5,TBAN_NUMERO,SYSTEM,BAN_TRANSBANCA,NUMERO,NO ACTION,ENABLED
SYSTEM,BAN_HISTTRAN,HCBN_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_HISTTRAN,HCBN_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,BAN_HISTTRAN,HCBN_BANC_FK,1,BANC_IDBANCO,SYSTEM,GEN_BANCOS,IDBANCO,NO ACTION,ENABLED
SYSTEM,BAN_HISTTRAN,HCBN_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,BAN_HISTTRAN,HCBN_MONE_FK,1,MONE_MONEDA,SYSTEM,GEN_MONEDA,MONEDA,NO ACTION,ENABLED
SYSTEM,BAN_HISTTRAN,HCBN_TACR_FK,1,TACR_CODITARJ,SYSTEM,CLI_TARJCRED,CODITARJ,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_CBAN_FK,1,CBAN_COMPANIA,SYSTEM,BAN_CTABANCARIA,CTAS_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_CBAN_FK,2,CBAN_CATALOGO,SYSTEM,BAN_CTABANCARIA,CTAS_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_CBAN_FK,3,CBAN_CODIGO,SYSTEM,BAN_CTABANCARIA,CTAS_CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_TBAN_FK,1,TBAN_COMPANIA,SYSTEM,BAN_TRANSBANCA,CBAN_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_TBAN_FK,2,TBAN_CATALOGO,SYSTEM,BAN_TRANSBANCA,CBAN_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_TBAN_FK,3,TBAN_CODIGO,SYSTEM,BAN_TRANSBANCA,CBAN_CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_TBAN_FK,4,TBAN_TIPODOCU,SYSTEM,BAN_TRANSBANCA,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,BAN_TEMPCONC,TMCN_TBAN_FK,5,TBAN_NUMERO,SYSTEM,BAN_TRANSBANCA,NUMERO,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_BANC_FK,1,BANC_IDBANCO,SYSTEM,GEN_BANCOS,IDBANCO,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_CBAN_FK,1,CBAN_COMPANIA,SYSTEM,BAN_CTABANCARIA,CTAS_COMPANIA,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_CBAN_FK,2,CBAN_CATALOGO,SYSTEM,BAN_CTABANCARIA,CTAS_CATALOGO,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_CBAN_FK,3,CBAN_CODIGO,SYSTEM,BAN_CTABANCARIA,CTAS_CODIGO,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_MONE_FK,1,MONE_MONEDA,SYSTEM,GEN_MONEDA,MONEDA,NO ACTION,ENABLED
SYSTEM,BAN_TRANSBANCA,TBAN_TPDC_FK,1,TPDC_TIPODOCU,SYSTEM,GEN_TIPODOCU,TIPODOCU,NO ACTION,ENABLED
SYSTEM,CAJ_CHEQUES,CHQE_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,CAJ_CHEQUES,CHQE_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,CAJ_CHEQUES,CHQE_BANC_FK,1,BANC_IDBANCO,SYSTEM,GEN_BANCOS,IDBANCO,NO ACTION,ENABLED
